Restaurant ID,Restaurant name,Order ID,Subtotal,Delivery fee,Total taxes,Total,Payment method,Fulfillment date (YYYY-MM-DD),Fulfillment time,Service fees on subtotal
402985,OPA!,565012846,32.05,0,1.6,37.18,CARD,2022-09-07,19:10,3.53
402985,OPA!,565457643,30.13,0,1.51,34.95,CARD,2022-09-08,18:40,3.31
402985,OPA!,566366192,99.61,0,4.98,115.55,CASH,2022-09-10,11:41,10.96
402985,OPA!,566427588,14.19,4.5,0.71,20.96,ONLINE,2022-09-10,12:51,1.56
402985,OPA!,566492830,17.25,4.5,0.86,27.21,ONLINE,2022-09-10,14:34,1.9
402985,OPA!,566612437,48.01,0,2.4,55.69,CASH,2022-09-10,17:40,5.28
402985,OPA!,567045163,31.04,0,1.55,41.4,PayPal,2022-09-11,13:52,3.41
402985,OPA!,567126879,34.48,0,1.72,43.99,ONLINE,2022-09-11,16:19,3.79
402985,OPA!,567152299,15.35,4.5,0.77,22.31,ONLINE,2022-09-11,17:00,1.69
402985,OPA!,567169121,17.99,4.5,0.9,25.37,ONLINE,2022-09-11,17:23,1.98
402985,OPA!,567171933,52.2,0,2.61,69.63,ONLINE,2022-09-11,17:32,5.74
402985,OPA!,567573020,69.38,0,3.47,88.53,ONLINE,2022-09-12,17:44,7.63
402985,OPA!,567594360,26.3,4.5,1.32,35.01,ONLINE,2022-09-12,18:41,2.89
402985,OPA!,567612044,33.3,0,1.67,40.56,ONLINE,2022-09-12,19:39,3.66
402985,OPA!,568441238,34.99,0,1.75,40.59,CASH,2022-09-14,19:11,3.85
402985,OPA!,568741572,24.49,4.5,1.22,37.51,ONLINE,2022-09-15,13:12,2.69
402985,OPA!,569409748,29.84,4.5,1.49,43.02,PayPal,2022-09-16,17:44,3.28
402985,OPA!,569463386,79.95,0,4,97.74,PayPal,2022-09-16,17:58,8.79
402985,OPA!,569513364,19.94,4.5,1,27.63,CARD,2022-09-16,19:25,2.19
402985,OPA!,569818711,17.15,4.5,0.86,29.4,ONLINE,2022-09-17,11:35,1.89
402985,OPA!,570596254,89.3,0,4.47,108.59,ONLINE,2022-09-18,16:53,9.82
402985,OPA!,571315527,52.14,0,2.61,65.93,ONLINE,2022-09-20,12:34,5.74
402985,OPA!,571369511,23.34,4.5,1.17,31.58,ONLINE,2022-09-20,14:46,2.57
402985,OPA!,571411633,21.74,4.5,1.09,32.69,ONLINE,2022-09-20,16:32,2.39
402985,OPA!,571422257,16.65,4.5,0.83,23.81,CARD,2022-09-20,17:04,1.83
402985,OPA!,571840366,31.65,0,1.58,36.71,CARD,2022-09-21,16:39,3.48
402985,OPA!,571874528,56.89,0,2.84,75.89,ONLINE,2022-09-21,17:56,6.26
402985,OPA!,572173331,43.85,0,2.19,50.86,CASH,2022-09-22,12:16,4.82
402985,OPA!,572185064,33.8,0,1.69,44.21,ONLINE,2022-09-22,12:30,3.72
402985,OPA!,572342123,28.5,4.5,1.43,37.57,CARD,2022-09-22,18:02,3.14
402985,OPA!,572355190,44.87,0,2.24,60.38,ONLINE,2022-09-22,18:42,4.94
402985,OPA!,572677976,27.69,4.5,1.38,36.62,CARD,2022-09-23,11:54,3.05
402985,OPA!,572846694,15.14,4.5,0.76,24.28,ONLINE,2022-09-23,16:23,1.67
402985,OPA!,573259106,14.67,4.5,0.73,21.51,ONLINE,2022-09-24,12:52,1.61
402985,OPA!,573328493,13.44,4.5,0.67,20.09,CARD,2022-09-24,13:07,1.48
402985,OPA!,573423571,21.74,4.5,1.09,32.99,ONLINE,2022-09-24,15:51,2.39
402985,OPA!,573545818,52.63,0,2.63,63.05,PayPal,2022-09-24,18:51,5.79
402985,OPA!,573563456,14.25,4.5,0.71,23.03,PayPal,2022-09-24,19:28,1.57
402985,OPA!,574025194,37.34,0,1.87,48.32,PayPal,2022-09-25,16:53,4.11
402985,OPA!,574094051,32.79,0,1.64,38.04,CASH,2022-09-25,19:03,3.61
402985,OPA!,574357238,9.89,4.5,0.49,15.97,CASH,2022-09-26,13:28,1.09
402985,OPA!,574865069,62.78,0,3.14,72.83,CASH,2022-09-27,18:15,6.91
402985,OPA!,574885595,27.84,4.5,1.39,40.47,PayPal,2022-09-27,19:07,3.06
402985,OPA!,575103676,23.48,4.5,1.17,34.73,ONLINE,2022-09-28,11:42,2.58
402985,OPA!,575156986,30.39,0,1.52,35.25,CARD,2022-09-28,12:50,3.34
402986,Original Joe's Strathmore,554027658,45.5,0,2.28,52.79,CARD,2022-08-17,19:05,5.01
402986,Original Joe's Strathmore,555079328,63.75,0,3.19,73.95,PayPal,2022-08-19,17:34,7.01
402986,Original Joe's Strathmore,555099286,45.5,0,2.28,52.79,ONLINE,2022-08-19,17:52,5.01
402986,Original Joe's Strathmore,555161783,47.25,0,2.36,58.65,ONLINE,2022-08-20,18:24,5.2
402986,Original Joe's Strathmore,555708649,20,4.5,1,27.7,CARD,2022-08-20,17:23,2.2
402986,Original Joe's Strathmore,556394902,17.25,4.5,0.86,24.51,CARD,2022-08-21,20:51,1.9
402986,Original Joe's Strathmore,556398871,20.75,4.5,1.04,28.57,PayPal,2022-08-21,21:43,2.28
402986,Original Joe's Strathmore,556759135,56.5,0,2.83,65.55,CARD,2022-08-22,17:53,6.22
402986,Original Joe's Strathmore,556802836,45.25,0,2.26,52.49,CASH,2022-08-22,19:55,4.98
402986,Original Joe's Strathmore,556814755,28.75,4.5,1.44,42.01,ONLINE,2022-08-22,20:33,3.16
402986,Original Joe's Strathmore,556825847,21.25,4.5,1.06,34.69,ONLINE,2022-08-22,21:25,2.34
402986,Original Joe's Strathmore,557643040,30,4.5,1.5,39.3,CARD,2022-08-24,16:48,3.3
402986,Original Joe's Strathmore,557688637,110.5,0,5.53,141.01,ONLINE,2022-08-24,18:29,12.16
402986,Original Joe's Strathmore,557700079,40,0,2,46.4,CARD,2022-08-24,19:16,4.4
402986,Original Joe's Strathmore,557735574,47.5,0,2.38,63.38,ONLINE,2022-08-24,20:50,5.23
402986,Original Joe's Strathmore,557995425,44.75,0,2.24,56.06,ONLINE,2022-08-25,12:31,4.92
402986,Original Joe's Strathmore,558208603,48,0,2.4,55.68,CARD,2022-08-25,19:18,5.28
402986,Original Joe's Strathmore,558223792,20.75,4.5,1.04,28.57,CARD,2022-08-25,20:01,2.28
402986,Original Joe's Strathmore,558236740,41.5,0,2.08,48.15,CARD,2022-08-25,20:48,4.57
402986,Original Joe's Strathmore,558778378,44.5,0,2.23,51.63,CARD,2022-08-26,17:46,4.9
402986,Original Joe's Strathmore,558874522,37.5,0,1.88,43.51,CARD,2022-08-26,21:09,4.13
402986,Original Joe's Strathmore,559354153,47.75,0,2.39,55.39,CASH,2022-08-27,17:11,5.25
402986,Original Joe's Strathmore,559490661,21,4.5,1.05,32.32,ONLINE,2022-08-27,20:20,2.31
402986,Original Joe's Strathmore,559960112,72.5,0,3.63,84.11,ONLINE,2022-08-28,17:11,7.98
402986,Original Joe's Strathmore,559982919,56.5,0,2.83,72.11,PayPal,2022-08-28,18:08,6.22
402986,Original Joe's Strathmore,560035654,43.5,0,2.18,59.55,ONLINE,2022-08-28,19:31,4.79
402986,Original Joe's Strathmore,560041177,25.75,4.5,1.29,34.37,CARD,2022-08-28,19:37,2.83
402986,Original Joe's Strathmore,560050125,42.25,0,2.11,49.01,CARD,2022-08-28,20:07,4.65
402986,Original Joe's Strathmore,560057428,21.5,4.5,1.08,34.46,ONLINE,2022-08-28,20:21,2.37
402986,Original Joe's Strathmore,560387931,43.25,0,2.16,57.7,ONLINE,2022-08-29,16:03,4.76
402986,Original Joe's Strathmore,560469262,21.25,4.5,1.06,32.15,ONLINE,2022-08-29,19:25,2.34
402986,Original Joe's Strathmore,561641560,67,0,3.35,77.72,CARD,2022-09-01,11:44,7.37
402986,Original Joe's Strathmore,561700462,40,0,2,46.4,CARD,2022-09-01,13:21,4.4
402986,Original Joe's Strathmore,561702429,41.25,0,2.06,54.85,ONLINE,2022-09-01,13:25,4.54
402986,Original Joe's Strathmore,561722376,20,4.5,1,27.7,CARD,2022-09-01,13:58,2.2
402986,Original Joe's Strathmore,561822162,50.5,0,2.53,58.59,CARD,2022-09-01,17:31,5.56
402986,Original Joe's Strathmore,561827161,54.25,0,2.71,74.26,ONLINE,2022-09-01,17:26,5.97
402986,Original Joe's Strathmore,561905911,31.25,4.5,1.56,40.75,CARD,2022-09-01,20:38,3.44
402986,Original Joe's Strathmore,561918810,92,0,4.6,106.72,CARD,2022-09-01,21:43,10.12
402986,Original Joe's Strathmore,562409151,35.75,0,1.79,41.47,CASH,2022-09-02,16:59,3.93
402986,Original Joe's Strathmore,562527576,38.25,0,1.91,44.37,ONLINE,2022-09-02,20:06,4.21
402986,Original Joe's Strathmore,563124254,32.25,4.5,1.61,41.91,CARD,2022-09-03,19:45,3.55
402986,Original Joe's Strathmore,563146389,28.75,4.5,1.44,37.85,ONLINE,2022-09-03,20:28,3.16
402986,Original Joe's Strathmore,563654388,64.25,0,3.21,81.98,ONLINE,2022-09-04,17:58,7.07
402986,Original Joe's Strathmore,563729878,74,0,3.7,96.14,ONLINE,2022-09-04,20:41,8.14
402986,Original Joe's Strathmore,563744031,41.25,0,2.06,54.55,ONLINE,2022-09-04,21:21,4.54
402986,Original Joe's Strathmore,564114814,21.25,4.5,1.06,34.65,ONLINE,2022-09-05,17:38,2.34
402986,Original Joe's Strathmore,564596118,28.75,4.5,1.44,37.85,ONLINE,2022-09-06,20:25,3.16
402986,Original Joe's Strathmore,564812044,39,0,1.95,48.24,ONLINE,2022-09-07,11:55,4.29
402986,Original Joe's Strathmore,564887215,41.5,0,2.08,48.15,PayPal,2022-09-07,14:50,4.57
402986,Original Joe's Strathmore,564960097,47.25,0,2.36,54.81,CARD,2022-09-07,17:26,5.2
402986,Original Joe's Strathmore,565037659,27.75,4.5,1.39,42.19,ONLINE,2022-09-07,20:35,3.05
402986,Original Joe's Strathmore,566024645,33,4.5,1.65,47.06,ONLINE,2022-09-09,18:37,3.63
402986,Original Joe's Strathmore,566040758,22.5,4.5,1.13,30.61,ONLINE,2022-09-09,18:27,2.48
402986,Original Joe's Strathmore,566070488,22.25,4.5,1.11,34.55,ONLINE,2022-09-09,19:26,2.45
402986,Original Joe's Strathmore,566595530,7.5,4.5,0.38,15.32,ONLINE,2022-09-10,17:40,0.83
402986,Original Joe's Strathmore,566693629,64.5,0,3.23,78.57,ONLINE,2022-09-10,19:48,7.1
402986,Original Joe's Strathmore,567025153,31.25,4.5,1.56,48.9,ONLINE,2022-09-11,13:25,3.44
402986,Original Joe's Strathmore,567149816,55.25,0,2.76,64.09,CARD,2022-09-11,17:07,6.08
402986,Original Joe's Strathmore,567968470,73.25,0,3.66,87.97,PayPal,2022-09-13,17:41,8.06
402986,Original Joe's Strathmore,568038403,20.75,4.5,1.04,28.57,CARD,2022-09-13,21:12,2.28
402986,Original Joe's Strathmore,568466866,28.75,4.5,1.44,43.15,ONLINE,2022-09-14,20:38,3.16
402986,Original Joe's Strathmore,568938308,45,0,2.25,52.2,CARD,2022-09-15,21:28,4.95
402986,Original Joe's Strathmore,568946265,71.75,0,3.59,83.23,CARD,2022-09-15,21:21,7.89
402986,Original Joe's Strathmore,569081023,22.75,4.5,1.14,33.98,ONLINE,2022-09-16,11:42,2.5
402986,Original Joe's Strathmore,569237524,78.5,0,3.93,103.07,ONLINE,2022-09-16,12:14,8.64
402986,Original Joe's Strathmore,569382134,46,0,2.3,53.36,CARD,2022-09-16,16:06,5.06
402986,Original Joe's Strathmore,569412617,42,0,2.1,48.72,ONLINE,2022-09-16,16:59,4.62
402986,Original Joe's Strathmore,569452144,65.25,0,3.26,83.39,ONLINE,2022-09-16,17:48,7.18
402986,Original Joe's Strathmore,569459075,112.25,0,5.61,149.74,PayPal,2022-09-16,18:02,12.35
402986,Original Joe's Strathmore,569562789,43,0,2.15,55.37,ONLINE,2022-09-16,21:35,4.73
402986,Original Joe's Strathmore,570074334,13.25,4.5,0.66,22.85,ONLINE,2022-09-17,17:52,1.46
402986,Original Joe's Strathmore,570076989,52.25,0,2.61,62.61,PayPal,2022-09-17,17:52,5.75
402986,Original Joe's Strathmore,570113903,94,0,4.7,121.03,ONLINE,2022-09-17,18:55,10.34
402986,Original Joe's Strathmore,570118581,17.25,4.5,0.86,24.51,CARD,2022-09-17,18:58,1.9
402986,Original Joe's Strathmore,570626589,60.75,0,3.04,78.47,ONLINE,2022-09-18,17:32,6.68
402986,Original Joe's Strathmore,570701598,25,4.5,1.25,40.2,ONLINE,2022-09-18,20:45,2.75
402986,Original Joe's Strathmore,571358043,52.5,0,2.63,66.39,PayPal,2022-09-20,14:25,5.78
402986,Original Joe's Strathmore,571484400,39,0,1.95,52.24,ONLINE,2022-09-20,20:09,4.29
402986,Original Joe's Strathmore,571494476,23.5,4.5,1.18,34.95,ONLINE,2022-09-20,20:29,2.59
402986,Original Joe's Strathmore,571497345,37,0,1.85,51.5,PayPal,2022-09-20,20:50,4.07
402986,Original Joe's Strathmore,571524742,67,0,3.35,85.49,ONLINE,2022-09-21,19:16,7.37
402986,Original Joe's Strathmore,571870265,22.5,4.5,1.13,30.61,CARD,2022-09-21,17:40,2.48
402986,Original Joe's Strathmore,571884581,42,0,2.1,48.72,ONLINE,2022-09-21,18:18,4.62
402986,Original Joe's Strathmore,572184703,41.5,0,2.08,48.15,CARD,2022-09-22,12:33,4.57
402986,Original Joe's Strathmore,572223446,36.25,0,1.81,42.05,CARD,2022-09-22,14:02,3.99
402986,Original Joe's Strathmore,572328426,95.75,0,4.79,111.07,ONLINE,2022-09-22,18:05,10.53
402986,Original Joe's Strathmore,572381739,38,0,1.9,44.08,CASH,2022-09-22,19:49,4.18
402986,Original Joe's Strathmore,572411586,35.5,0,1.78,41.19,CARD,2022-09-22,21:56,3.91
402986,Original Joe's Strathmore,572961702,95.25,0,4.76,121.54,ONLINE,2022-09-23,19:31,10.48
402986,Original Joe's Strathmore,573003011,84.5,0,4.23,98.03,ONLINE,2022-09-23,21:02,9.3
402986,Original Joe's Strathmore,573011025,42,0,2.1,48.72,CARD,2022-09-23,21:40,4.62
402986,Original Joe's Strathmore,573510329,45.25,0,2.26,65,ONLINE,2022-09-24,17:53,4.98
402986,Original Joe's Strathmore,573537085,94,0,4.7,119.94,ONLINE,2022-09-24,18:39,10.34
402986,Original Joe's Strathmore,573570368,44.5,0,2.23,51.63,CASH,2022-09-24,19:35,4.9
402986,Original Joe's Strathmore,573596386,49,0,2.45,56.84,ONLINE,2022-09-24,20:42,5.39
402986,Original Joe's Strathmore,574378147,66.75,0,3.34,77.43,PayPal,2022-09-26,14:29,7.34
402986,Original Joe's Strathmore,574447831,42.5,0,2.13,59.17,ONLINE,2022-09-26,17:30,4.68
402986,Original Joe's Strathmore,574718247,21.5,4.5,1.08,32.1,PayPal,2022-09-27,12:07,2.37
402986,Original Joe's Strathmore,575334233,22.5,4.5,1.13,30.61,CARD,2022-09-28,19:58,2.48
402987,Papa John's,554575078,37.54,0,1.88,47.91,PayPal,2022-08-18,21:23,4.13
402987,Papa John's,554844126,37.5,0,1.88,43.51,CARD,2022-08-19,11:45,4.13
402987,Papa John's,555065577,40.5,0,2.03,54.04,ONLINE,2022-08-19,17:18,4.46
402987,Papa John's,555562169,36,0,1.8,46.76,ONLINE,2022-08-20,13:59,3.96
402987,Papa John's,555737156,58,0,2.9,74.01,ONLINE,2022-08-20,18:20,6.38
402987,Papa John's,556315529,65.68,0,3.28,76.18,CARD,2022-08-21,17:54,7.22
402987,Papa John's,558180656,44.5,0,2.23,59.37,ONLINE,2022-08-25,18:21,4.9
402987,Papa John's,558237995,31.5,4.5,1.58,41.05,CARD,2022-08-25,20:56,3.47
402987,Papa John's,558861108,44.5,0,2.23,56.79,ONLINE,2022-08-26,20:21,4.9
402987,Papa John's,560032135,45.5,0,2.28,60.71,ONLINE,2022-08-28,19:12,5.01
402987,Papa John's,561642756,70.5,0,3.53,89.97,PayPal,2022-09-01,11:39,7.76
402987,Papa John's,562532496,14.5,4.5,0.73,26.33,PayPal,2022-09-02,20:44,1.6
402987,Papa John's,562538871,35.54,0,1.78,43.7,ONLINE,2022-09-02,21:00,3.91
402987,Papa John's,563707539,42,0,2.1,58.95,ONLINE,2022-09-04,19:23,4.62
402987,Papa John's,564082671,73,0,3.65,84.68,CARD,2022-09-05,16:38,8.03
402987,Papa John's,565325645,38.54,0,1.93,44.71,ONLINE,2022-09-08,13:44,4.24
402987,Papa John's,566094711,64,0,3.2,77.24,ONLINE,2022-09-09,20:14,7.04
402987,Papa John's,566403119,22.5,4.5,1.13,33.67,ONLINE,2022-09-10,12:21,2.48
402987,Papa John's,567207910,53.5,0,2.68,71.38,ONLINE,2022-09-11,18:52,5.89
402987,Papa John's,568885614,48,0,2.4,60.69,PayPal,2022-09-15,18:20,5.28
402987,Papa John's,569995696,62,0,3.1,79.11,ONLINE,2022-09-17,17:55,6.82
402987,Papa John's,571400097,37.5,0,1.88,50.47,ONLINE,2022-09-20,16:24,4.13
402987,Papa John's,571921371,24.5,4.5,1.23,40.17,PayPal,2022-09-21,19:56,2.7
402987,Papa John's,573002242,43.5,0,2.18,54.51,PayPal,2022-09-23,21:00,4.79
402990,Pho Minh,553327007,40,0,2,48.4,ONLINE,2022-08-16,11:44,4.4
402990,Pho Minh,553431303,21.95,4.5,1.1,29.96,CARD,2022-08-16,15:05,2.41
402990,Pho Minh,553460849,44.35,0,2.22,51.45,CARD,2022-08-16,16:16,4.88
402990,Pho Minh,553500761,44.45,0,2.22,54.14,ONLINE,2022-08-16,17:33,4.89
402990,Pho Minh,553536267,12.95,4.5,0.65,26.94,ONLINE,2022-08-16,19:16,1.42
402990,Pho Minh,553809826,46.7,0,2.34,54.18,CARD,2022-08-17,12:07,5.14
402990,Pho Minh,553810289,13.95,4.5,0.7,23.16,ONLINE,2022-08-17,12:07,1.53
402990,Pho Minh,553944458,61.4,0,3.07,71.22,ONLINE,2022-08-17,16:30,6.75
402990,Pho Minh,554510372,16.45,4.5,0.82,25.94,ONLINE,2022-08-18,18:27,1.81
402990,Pho Minh,554956135,23.95,4.5,1.2,35.51,ONLINE,2022-08-19,14:43,2.63
402990,Pho Minh,555026638,42.15,0,2.11,53.9,ONLINE,2022-08-19,16:22,4.64
402990,Pho Minh,555086456,17.5,4.5,0.88,28.04,ONLINE,2022-08-19,17:33,1.93
402990,Pho Minh,555136568,15.5,4.5,0.78,22.49,CARD,2022-08-19,18:52,1.71
402990,Pho Minh,555169058,14.5,4.5,0.73,21.33,ONLINE,2022-08-19,19:41,1.6
402990,Pho Minh,555705933,17.5,4.5,0.88,27.29,ONLINE,2022-08-20,17:24,1.93
402990,Pho Minh,555734766,26.9,4.5,1.35,35.71,CARD,2022-08-20,18:05,2.96
402990,Pho Minh,556256031,38.95,0,1.95,50.18,ONLINE,2022-08-21,16:27,4.28
402990,Pho Minh,556783904,36.2,0,1.81,47.87,ONLINE,2022-08-23,19:08,3.98
402990,Pho Minh,557026431,20.95,4.5,1.05,31.68,PayPal,2022-08-23,11:40,2.3
402990,Pho Minh,557061252,20.95,4.5,1.05,32.8,ONLINE,2022-08-23,12:42,2.3
402990,Pho Minh,557066889,24.95,4.5,1.25,36.44,ONLINE,2022-08-23,12:55,2.74
402990,Pho Minh,557113332,24.4,4.5,1.22,32.8,ONLINE,2022-08-23,14:41,2.68
402990,Pho Minh,557146604,21.95,4.5,1.1,29.96,CARD,2022-08-23,15:58,2.41
402990,Pho Minh,557613276,28.7,4.5,1.44,39.69,PayPal,2022-08-24,16:09,3.16
402990,Pho Minh,557694992,47.45,0,2.37,60.04,ONLINE,2022-08-24,19:17,5.22
402990,Pho Minh,557704341,18.5,4.5,0.93,28.57,ONLINE,2022-08-24,19:54,2.04
402990,Pho Minh,558678858,31.9,4.5,1.6,45.66,ONLINE,2022-08-26,15:59,3.51
402990,Pho Minh,558809669,62.7,0,3.14,72.74,CARD,2022-08-26,18:45,6.9
402990,Pho Minh,558811504,60.9,0,3.05,76.3,PayPal,2022-08-26,18:55,6.7
402990,Pho Minh,559234976,38.95,0,1.95,45.18,CARD,2022-08-27,13:50,4.28
402990,Pho Minh,559432000,16,4.5,0.8,28.13,ONLINE,2022-08-27,18:41,1.76
402990,Pho Minh,560887077,15.5,4.5,0.78,22.49,CASH,2022-08-30,18:55,1.71
402990,Pho Minh,560906975,16.5,4.5,0.83,26.25,ONLINE,2022-08-30,18:55,1.82
402990,Pho Minh,560907020,30.45,4.5,1.52,39.82,CARD,2022-08-30,19:08,3.35
402990,Pho Minh,561200514,31,4.5,1.55,45.32,ONLINE,2022-08-31,12:59,3.41
402990,Pho Minh,561207164,26.45,4.5,1.32,35.18,CASH,2022-08-31,13:09,2.91
402990,Pho Minh,561327357,53,0,2.65,66.48,ONLINE,2022-08-31,17:20,5.83
402990,Pho Minh,561380040,14.5,4.5,0.73,21.33,CARD,2022-08-31,19:06,1.6
402990,Pho Minh,561692416,23,4.5,1.15,32.74,ONLINE,2022-09-01,13:05,2.53
402990,Pho Minh,561836203,33.85,4.5,1.69,43.76,ONLINE,2022-09-01,18:00,3.72
402990,Pho Minh,561866062,32.45,4.5,1.62,42.14,CARD,2022-09-01,19:01,3.57
402990,Pho Minh,561866164,29,4.5,1.45,44.62,ONLINE,2022-09-01,19:07,3.19
402990,Pho Minh,561883194,77.85,4.5,3.89,104.28,PayPal,2022-09-01,19:45,8.56
402990,Pho Minh,562396348,54.5,4.5,2.73,67.73,CARD,2022-09-02,17:08,6
402990,Pho Minh,562475774,33.4,4.5,1.67,49.73,Card (G-Pay / via Browser),2022-09-02,18:53,3.67
402990,Pho Minh,562516643,40.95,4.5,2.05,57.2,ONLINE,2022-09-02,20:05,4.5
402990,Pho Minh,562803634,27,4.5,1.35,35.82,CARD,2022-09-03,11:31,2.97
402990,Pho Minh,562935741,27.4,4.5,1.37,36.28,CARD,2022-09-03,14:37,3.01
402990,Pho Minh,562988169,21.45,4.5,1.07,34.08,ONLINE,2022-09-03,16:13,2.36
402990,Pho Minh,563002164,31.5,4.5,1.58,47.21,ONLINE,2022-09-03,16:32,3.47
402990,Pho Minh,563409407,29.45,4.5,1.47,46.01,ONLINE,2022-09-04,13:26,3.24
402990,Pho Minh,563419246,21.4,4.5,1.07,32.25,ONLINE,2022-09-04,11:42,2.35
402990,Pho Minh,563600000,50,4.5,2.5,67.5,ONLINE,2022-09-04,16:27,5.5
402990,Pho Minh,563690087,23,4.5,1.15,31.18,CARD,2022-09-04,19:03,2.53
402990,Pho Minh,564008508,28.5,4.5,1.43,42.45,ONLINE,2022-09-05,19:00,3.14
402990,Pho Minh,564141950,28,4.5,1.4,36.98,CARD,2022-09-05,18:43,3.08
402990,Pho Minh,564155833,32.9,4.5,1.65,50.35,ONLINE,2022-09-05,19:24,3.62
402990,Pho Minh,564167999,49.9,4.5,2.5,62.39,ONLINE,2022-09-05,19:58,5.49
402990,Pho Minh,564383413,15.5,4.5,0.78,24.74,ONLINE,2022-09-06,11:47,1.71
402990,Pho Minh,564543743,43.7,0,2.19,55.77,ONLINE,2022-09-06,18:16,4.81
402990,Pho Minh,564581336,56.45,0,2.82,72.48,ONLINE,2022-09-06,19:50,6.21
402990,Pho Minh,564901717,27.4,4.5,1.37,36.28,CARD,2022-09-07,15:21,3.01
402990,Pho Minh,565024274,13.5,4.5,0.68,22.19,ONLINE,2022-09-07,19:47,1.49
402990,Pho Minh,565276915,53.85,0,2.69,67.46,ONLINE,2022-09-08,12:12,5.92
402990,Pho Minh,565366149,18.45,4.5,0.92,28.49,ONLINE,2022-09-08,15:26,2.03
402990,Pho Minh,565456941,30.5,4.5,1.53,45.87,PayPal,2022-09-08,18:36,3.36
402990,Pho Minh,565942305,32,4.5,1.6,46.62,ONLINE,2022-09-09,16:07,3.52
402990,Pho Minh,566426529,43.45,0,2.17,57.46,Card (G-Pay / via Browser),2022-09-10,12:48,4.78
402990,Pho Minh,566660020,38.95,0,1.95,48.18,ONLINE,2022-09-10,18:58,4.28
402990,Pho Minh,567061890,24.45,4.5,1.22,32.86,CARD,2022-09-11,14:30,2.69
402990,Pho Minh,567080192,23,4.5,1.15,31.18,CARD,2022-09-11,15:08,2.53
402990,Pho Minh,567128736,37,0,1.85,42.92,ONLINE,2022-09-11,16:20,4.07
402990,Pho Minh,567147784,48,0,2.4,64.03,ONLINE,2022-09-11,17:08,5.28
402990,Pho Minh,567505874,26.9,4.5,1.35,39.28,PayPal,2022-09-13,11:33,2.96
402990,Pho Minh,567981525,26,4.5,1.3,41.59,ONLINE,2022-09-13,18:01,2.86
402990,Pho Minh,567996426,21.45,4.5,1.07,32.32,ONLINE,2022-09-13,18:41,2.36
402990,Pho Minh,568006745,59,0,2.95,78.71,ONLINE,2022-09-13,19:19,6.49
402990,Pho Minh,568246109,54.5,0,2.73,67.23,ONLINE,2022-09-14,11:53,6
402990,Pho Minh,568261108,42.95,0,2.15,57.29,ONLINE,2022-09-14,12:18,4.72
402990,Pho Minh,568862322,37,0,1.85,42.92,CARD,2022-09-15,17:36,4.07
402990,Pho Minh,568902209,65.5,0,3.28,75.99,ONLINE,2022-09-15,19:10,7.21
402990,Pho Minh,568904550,55.8,0,2.79,69.73,ONLINE,2022-09-15,19:25,6.14
402990,Pho Minh,568905656,22.4,4.5,1.12,30.48,CARD,2022-09-15,19:11,2.46
402990,Pho Minh,568914625,39.4,0,1.97,53.93,ONLINE,2022-09-15,19:42,4.33
402990,Pho Minh,569441014,48.95,0,2.45,56.78,PayPal,2022-09-16,17:33,5.38
402990,Pho Minh,569446538,31,4.5,1.55,46.53,PayPal,2022-09-16,17:35,3.41
402990,Pho Minh,569453227,44.9,0,2.25,57.3,ONLINE,2022-09-16,18:43,4.94
402990,Pho Minh,569469735,23,4.5,1.15,31.18,CARD,2022-09-16,18:09,2.53
402990,Pho Minh,569478633,37.5,0,1.88,49.6,ONLINE,2022-09-16,18:27,4.13
402990,Pho Minh,569504169,25.95,4.5,1.3,34.6,CASH,2022-09-16,19:10,2.85
402990,Pho Minh,570407454,46.95,0,2.35,56.09,ONLINE,2022-09-18,11:39,5.16
402990,Pho Minh,570469888,27.4,4.5,1.37,36.28,CARD,2022-09-18,13:01,3.01
402990,Pho Minh,570532655,43,0,2.15,54.88,ONLINE,2022-09-18,15:13,4.73
402990,Pho Minh,570542630,70.7,0,3.54,89.82,PayPal,2022-09-18,15:31,7.78
402990,Pho Minh,570560196,41.85,0,2.09,58.25,ONLINE,2022-09-18,17:51,4.6
402990,Pho Minh,570653012,34,4.5,1.7,50.53,ONLINE,2022-09-18,18:43,3.74
402990,Pho Minh,570687409,15.5,4.5,0.78,24.74,ONLINE,2022-09-18,19:53,1.71
402990,Pho Minh,570941306,50.9,0,2.55,64.05,ONLINE,2022-09-19,13:38,5.6
402990,Pho Minh,570994172,21.45,4.5,1.07,31.73,ONLINE,2022-09-19,15:57,2.36
402990,Pho Minh,571074337,15.5,4.5,0.78,25.41,ONLINE,2022-09-19,19:20,1.71
402990,Pho Minh,571333504,39.45,0,1.97,54.91,ONLINE,2022-09-21,11:49,4.34
402990,Pho Minh,571448869,15.5,4.5,0.78,22.49,CARD,2022-09-20,18:04,1.71
402990,Pho Minh,571868491,55.8,0,2.79,64.73,CARD,2022-09-21,17:42,6.14
402990,Pho Minh,571887675,57.4,0,2.87,76.57,ONLINE,2022-09-21,18:41,6.31
402990,Pho Minh,571903603,35,0,1.75,48.72,ONLINE,2022-09-21,18:59,3.85
402990,Pho Minh,572280951,12.95,4.5,0.65,19.52,CARD,2022-09-22,16:04,1.42
402990,Pho Minh,572322809,40.5,0,2.03,51.99,ONLINE,2022-09-22,17:24,4.46
402990,Pho Minh,572374631,31.5,4.5,1.58,48.03,PayPal,2022-09-22,19:13,3.47
